2185_01.tab     2 00:30:00 0.007 HD28099       15.2       2.58 4.5
2189_01.tab     3 00:45:00 0.007 HD186427      16.9       2.51 4.5
2194_01.tab     3 00:30:00 0.007 HD186427      15.7       2.29 4.5
21_01.tab       5 00:05:00 0.007 HD28099       11.6       2.08 4.5
221_01.tab      2 00:05:00 0.007 HD186427      12.9       2.73 4.5
2231_01.tab     2 00:30:00 0.007 HD28099       16.3       2.07 4.5
2234_01.tab     2 00:30:00 0.007 HD101177      16.7       2.76 4.5
22449_01.tab    2 00:20:00 0.007 HD28099       15.2       1.53 4.5
2244_01.tab     2 00:30:00 0.007 HD28099       15.9       2.58 4.5
2246_01.tab     2 00:30:00 0.007 HD186427      15.9       3.59 4.5
2251_01.tab     3 00:45:00 0.007 HD28099       14.6       2.35 4.5
2258_01.tab     3 00:45:00 0.007 HD28099       16.3       2.84 4.5
2268_01.tab     2 00:30:00 0.007 HD28099       17.1       3.21 4.5
226_01.tab      2 00:16:48 0.007 HD28099       14.5       3.22 4.5
2271_01.tab     2 00:30:00 0.007 HD28099       15.2       2.87 4.5
2280_01.tab     2 00:30:00 0.007 HD28099       16.8       2.23 4.5
2282_01.tab     2 00:20:00 0.007 HD186427      15.6       2.27 4.5
228_01.tab      2 00:30:00 0.007 HD28099       15.6       2.51 4.5
22_01.tab       5 00:01:40 0.007 HD186427      11.0       2.62 4.5
2305_01.tab     2 00:30:00 0.007 HD28099       16.3       2.78 4.5
2306_01.tab     2 00:30:00 0.007 HD28099       16.2       2.90 4.5
2308_01.tab     2 00:33:20 0.007 HD28099       17.2       2.98 4.5
230_01.tab      5 00:02:30 0.007 HD186427      11.5       2.24 4.5
2316_01.tab     2 00:20:00 0.007 HD101177      16.8       2.81 4.5
2317_01.tab     2 00:20:00 0.007 HD101177      16.9       2.68 4.5
2328_01.tab     3 00:22:30 0.007 HD186427      15.0       2.10 4.5
2331_00.tab     5 01:15:00 0.007 HD186427      15.7       2.56 4.5
2335_01.tab     3 00:30:00 0.007 HD101177      17.2       1.90 4.5
233_01.tab      3 00:09:00 0.007 HD28099       13.1       2.46 4.5
2346_01.tab     2 00:20:00 0.007 HD186427      15.4       2.65 4.5
2349_01.tab     2 00:30:00 0.007 HD186427      16.8       2.89 4.5
234_00.tab      6 00:15:00 0.007 HD186427      13.2       2.31 4.5
2353_01.tab     3 00:30:00 0.007 HD186427      15.9       2.91 4.5
2354_01.tab     2 00:30:00 0.007 HD101177      15.9       2.95 4.5
2369_01.tab     2 00:20:00 0.007 HD126053      15.6       2.69 4.5
236_00.tab      7 01:09:00 0.007 HD186427 -999999.9 -999999.9  4.5
2370_01.tab     2 00:30:00 0.007 HD28099       17.4       3.21 4.5
2371_01.tab     2 00:30:00 0.007 HD28099       16.3       2.45 4.5
2373_01.tab     2 00:30:00 0.007 HD28099       16.4       2.45 4.5
2378_01.tab     2 00:30:00 0.007 HD101177      15.6       3.26 4.5
237_01.tab      3 00:09:00 0.007 HD28099       13.5       2.94 4.5
2380_01.tab     1 00:15:00 0.007 HD28099       16.5       2.08 4.5
2382_01.tab     2 00:30:00 0.007 HD28099       15.3       2.21 4.5
2386_01.tab     2 00:30:00 0.007 HD186427      17.5       3.12 4.5
238_01.tab      3 00:09:00 0.007 HD186427      13.5       3.14 4.5
2390_01.tab     2 00:30:00 0.007 HD28099       16.6       2.99 4.5
2396_01.tab     2 00:30:00 0.007 HD101177      15.6       2.66 4.5
23_01.tab       5 00:00:25 0.007 HD28099        9.9       2.10 4.5
2401_01.tab     2 00:30:00 0.007 HD28099       16.9       2.60 4.5
2402_01.tab     2 00:30:00 0.007 HD186427      16.4       1.94 4.5
2409_01.tab     2 00:20:00 0.007 HD186427      14.8       1.84 4.5
240_01.tab      2 00:10:00 0.007 HD101177      14.1       2.90 4.5
2410_01.tab     2 00:20:00 0.007 HD28099       15.8       2.16 4.5
241_01.tab      5 00:03:45 0.007 HD28099       11.9       3.18 4.5
2423_00.tab     4 00:50:00 0.007 HD101177      17.8       2.72 4.5
2427_01.tab     3 00:45:00 0.007 HD186427      17.0       3.10 4.5
2428_01.tab     2 00:30:00 0.007 HD186427      15.7       2.92 4.5
242_01.tab      3 00:09:00 0.007 HD28099       13.1       2.53 4.5
2430_01.tab     2 00:30:00 0.007 HD101177      16.4       2.79 4.5
2438_01.tab     2 00:30:00 0.007 HD186427      17.1       2.18 4.5
243_01.tab      3 00:15:00 0.007 HD28099       14.0       2.75 4.5
2444_01.tab     2 00:30:00 0.007 HD28099       15.1       2.44 4.5
2446_01.tab     2 00:30:00 0.007 HD28099       16.2       2.56 4.5
2448_01.tab     2 00:20:00 0.007 HD101177      14.2       2.51 4.5
244_01.tab      2 00:30:00 0.007 HD28099       16.4       2.45 4.5
2451_00.tab     4 01:00:00 0.007 HD186427      15.8       2.72 4.5
2455_01.tab     2 00:20:00 0.007 HD28099       15.0       2.61 4.5
245_01.tab      2 00:05:00 0.007 HD101177      13.4       3.19 4.5
2465_01.tab     3 00:45:00 0.007 HD28099       16.7       2.94 4.5
2467_01.tab     2 00:30:00 0.007 HD28099       16.9       2.04 4.5
2468_01.tab     3 00:45:00 0.007 HD28099       16.4       2.60 4.5
246_00.tab      8 00:24:00 0.007 N/A      -999999.9 -999999.9  4.5
2478_01.tab     2 00:20:00 0.007 HD28099       15.3       2.11 4.5
247_01.tab      2 00:03:20 0.007 HD101177      12.8       2.97 4.5
2482_01.tab     2 00:30:00 0.007 HD28099       16.6       2.80 4.5
2493_01.tab     2 00:30:00 0.007 HD101177      17.5       3.27 4.5
24_00.tab       5 00:15:30 0.007 HD186427      13.2       3.52 4.5
2501_01.tab     2 00:30:00 0.007 HD28099       16.6       2.87 4.5
2504_01.tab     2 00:30:00 0.007 HD28099       16.2       2.97 4.5
2507_01.tab     2 00:30:00 0.007 HD28099       16.2       3.00 4.5
2508_01.tab     2 00:30:00 0.007 HD28099       17.0       2.43 4.5
2509_01.tab     1 00:15:00 0.007 HD28099       16.3       2.50 4.5
250_01.tab      2 00:02:00 0.007 HD101177      12.1       2.98 4.5
2511_01.tab     2 00:30:00 0.007 HD186427      15.8       2.27 4.5
2521_01.tab     2 00:30:00 0.007 HD28099       15.8       2.74 4.5
2527_01.tab     1 00:15:00 0.007 HD28099       16.4       2.30 4.5
253_00.tab      6 01:30:00 0.007 N/A      -999999.9 -999999.9  4.5
2547_01.tab     2 00:30:00 0.007 HD186427      16.0       2.09 4.5
2559_00.tab     4 01:00:00 0.007 HD28099       16.4       2.40 4.5
2560_01.tab     3 00:45:00 0.007 HD186427      16.3       2.78 4.5
2566_00.tab     4 01:00:00 0.007 N/A      -999999.9 -999999.9  4.5
2567_01.tab     2 00:30:00 0.007 HD28099       16.8       2.91 4.5
2569_01.tab     2 00:20:00 0.007 HD28099       15.1       2.63 4.5
2575_01.tab     3 00:45:00 0.007 HD186427      16.0       2.10 4.5
2579_01.tab     3 00:45:00 0.007 HD186427      15.5       2.09 4.5
257_00.tab      4 01:00:00 0.007 HD186427      14.3       3.45 4.5
2582_00.tab     5 01:15:00 0.007 HD186427 -999999.9       3.13 4.5
258_01.tab      3 00:09:00 0.007 HD28099       12.9       2.13 4.5
2598_01.tab     2 00:22:31 0.007 HD28099       16.4       2.63 4.5
259_01.tab      5 00:05:00 0.007 HD186427      12.1       2.83 4.5
25_01.tab       5 00:05:00 0.007 HD28099       12.5       3.01 4.5
2604_01.tab     3 00:30:00 0.007 HD101177      15.8       1.95 4.5
2606_01.tab     2 00:30:00 0.007 HD101177      16.0       2.60 4.5
261_01.tab      2 00:10:00 0.007 HD28099       13.4       2.33 4.5
26209_01.tab    2 00:30:00 0.007 HD186427      17.1       1.59 4.5
2625_01.tab     2 00:30:00 0.007 HD186427      15.9       2.00 4.5
2629_01.tab     2 00:30:00 0.007 HD186427      15.2       1.56 4.5
2631_01.tab     2 00:30:00 0.007 HD186427      15.8       2.36 4.5
2635_01.tab     2 00:30:00 0.007 HD28099       16.8       2.31 4.5
263_01.tab      2 00:20:00 0.007 HD186427      14.8       2.80 4.5
2640_01.tab     2 00:30:00 0.007 HD186427      16.1       2.22 4.5
264_01.tab      3 00:15:00 0.007 HD28099       14.1       2.96 4.5
2653_01.tab     3 00:45:00 0.007 HD186427      16.2       2.43 4.5
2659_01.tab     3 00:30:00 0.007 HD186427      15.2       2.95 4.5
266_01.tab      2 00:10:00 0.007 HD186427      13.3       3.14 4.5
2675_01.tab     2 00:30:00 0.007 HD28099       15.8       2.30 4.5
267_01.tab      2 00:20:00 0.007 HD28099       14.7       3.04 4.5
2681_01.tab     2 00:30:00 0.007 HD101177      15.4       2.22 4.5
269_01.tab      2 00:20:00 0.007 HD28099       14.8       3.17 4.5
26_01.tab       5 00:01:15 0.007 HD186427      10.8       2.43 4.5
2703_00.tab     4 01:00:00 0.007 N/A           16.2 -999999.9  4.5
2704_01.tab     2 00:30:00 0.007 HD186427      16.7       2.59 4.5
2708_01.tab     3 00:45:00 0.007 HD28099       16.5       2.80 4.5
2709_01.tab     3 00:45:00 0.007 HD186427      16.8       2.35 4.5
2715_01.tab     2 00:30:00 0.007 HD101177      16.9       3.06 4.5
2720_01.tab     2 00:30:00 0.007 HD28099       17.7       2.58 4.5
2724_01.tab     2 00:30:00 0.007 HD28099       17.0       3.27 4.5
272_01.tab      2 00:10:00 0.007 HD28099       14.5       2.70 4.5
2730_01.tab     2 00:30:00 0.007 HD28099       16.3       2.97 4.5
2732_01.tab     2 00:30:00 0.007 HD101177      16.8       2.81 4.5
2733_01.tab     2 00:30:00 0.007 HD28099       16.4       2.09 4.5
2736_01.tab     1 00:15:00 0.007 HD28099       15.8       2.34 4.5
2737_00.tab     3 00:45:00 0.007 N/A      -999999.9 -999999.9  4.5
2744_01.tab     2 00:30:00 0.007 HD28099       15.7       1.54 4.5
2746_01.tab     2 00:30:00 0.007 HD28099       16.7       2.24 4.5
2748_01.tab     2 00:30:00 0.007 HD186427      16.2       2.43 4.5
2750_01.tab     2 00:30:00 0.007 HD28099       15.2       2.05 4.5
2754_01.tab     3 00:45:00 0.007 HD28099       16.5       1.74 4.5
275_01.tab      3 00:09:00 0.007 HD28099       13.7       3.20 4.5
2762_01.tab     2 00:30:00 0.007 HD28099       15.8       2.03 4.5
2763_01.tab     2 00:30:00 0.007 HD28099       16.0       1.96 4.5
2772_01.tab     2 00:20:00 0.007 HD28099       14.9       1.87 4.5
2778_01.tab     2 00:30:00 0.007 HD101177      16.3       2.55 4.5
2789_01.tab     2 00:30:00 0.007 HD28099       16.5       2.09 4.5
278_01.tab      2 00:30:00 0.007 HD28099       13.9       3.08 4.5
2791_01.tab     3 00:45:00 0.007 HD28099       15.7       2.26 4.5
2795_01.tab     2 00:30:00 0.007 HD186427      17.0       2.33 4.5
279_01.tab      2 00:30:00 0.007 HD28099       15.2       4.26 4.5
27_01.tab       5 00:00:20 0.007 HD28099        9.4       1.95 4.5
2801_01.tab     2 00:30:00 0.007 HD101177      17.1       3.28 4.5
2807_01.tab     2 00:30:00 0.007 HD101177      17.0       2.30 4.5
2809_01.tab     2 00:20:00 0.007 HD186427      15.7       2.02 4.5
2813_01.tab     2 00:20:00 0.007 HD101177      15.1       2.76 4.5
2816_01.tab     2 00:30:00 0.007 HD28099       15.0       2.51 4.5
2818_01.tab     2 00:30:00 0.007 HD101177      16.1       2.02 4.5
281_01.tab      2 00:20:00 0.007 HD186427      15.3       2.47 4.5
2827_01.tab     2 00:30:00 0.007 HD28099       15.0       2.29 4.5
282_01.tab      3 00:22:30 0.007 HD186427      14.6       2.48 4.5
2834_01.tab     2 00:20:00 0.007 HD101177      14.9       2.16 4.5
2840_01.tab     1 00:15:00 0.007 HD28099       16.1       2.45 4.5
284_01.tab      2 00:10:00 0.007 HD28099       14.0       2.63 4.5
2850_01.tab     3 00:30:00 0.007 HD186427      15.5       2.47 4.5
2851_01.tab     2 00:30:00 0.007 HD186427      16.2       2.77 4.5
2852_01.tab     3 00:45:00 0.007 HD186427      15.7       2.56 4.5
2855_01.tab     2 00:20:00 0.007 HD101177      16.4       2.13 4.5
2857_01.tab     2 00:30:00 0.007 HD28099       16.4       2.47 4.5
2861_01.tab     2 00:30:00 0.007 HD186427      16.8       2.44 4.5
2864_01.tab     2 00:30:00 0.007 HD186427      16.1       2.38 4.5
286_01.tab      3 00:45:00 0.007 HD186427      14.0       3.31 4.5
2872_01.tab     2 00:30:00 0.007 HD186427      16.0       2.58 4.5
2873_00.tab     4 00:50:00 0.007 N/A      -999999.9 -999999.9  4.5
2874_01.tab     2 00:30:00 0.007 HD28099       15.9       2.18 4.5
2875_01.tab     2 00:30:00 0.007 HD101177      15.9       2.51 4.5
2879_01.tab     2 00:30:00 0.007 HD28099       15.6       2.63 4.5
2881_01.tab     2 00:30:00 0.007 HD186427      16.3       2.24 4.5
288_01.tab      3 00:30:00 0.007 HD186427      13.4       2.26 4.5
2892_01.tab     2 00:20:00 0.007 HD28099       14.9       2.67 4.5
289_01.tab      3 00:22:30 0.007 HD186427      15.2       3.22 4.5
28_01.tab       5 00:01:15 0.007 HD28099       10.8       2.43 4.5
2902_00.tab     3 00:45:00 0.007 HD186427      16.7       2.05 4.5
2905_01.tab     2 00:30:00 0.007 HD186427      16.5       3.07 4.5
2906_01.tab     2 00:20:00 0.007 HD28099       15.4       3.13 4.5
2911_00.tab     6 01:00:00 0.007 N/A      -999999.9 -999999.9  4.5
2912_01.tab     2 00:30:00 0.007 HD28099       16.3       2.29 4.5
2917_01.tab     2 00:30:00 0.007 HD28099       16.3       2.68 4.5
2925_01.tab     2 00:30:00 0.007 HD101177      17.3       1.94 4.5
2929_01.tab     2 00:30:00 0.007 HD101177      16.7       2.99 4.5
2930_00.tab     4 00:40:00 0.007 HD28099       17.1       2.72 4.5
2934_01.tab     2 00:30:00 0.007 HD186427      16.4       3.21 4.5
2949_01.tab     2 00:20:00 0.007 HD28099       15.1       1.96 4.5
2952_01.tab     2 00:30:00 0.007 HD28099       17.0       2.00 4.5
2953_01.tab     2 00:30:00 0.007 HD28099       16.3       2.88 4.5
2955_01.tab     2 00:30:00 0.007 HD28099       16.6       2.24 4.5
2956_01.tab     3 00:45:00 0.007 HD186427      16.0       2.52 4.5
2957_01.tab     2 00:30:00 0.007 HD28099       14.9       3.27 4.5
295_01.tab      3 00:30:00 0.007 HD186427      14.6       3.22 4.5
2973_01.tab     2 00:20:00 0.007 HD28099       15.7       2.42 4.5
2977_01.tab     2 00:30:00 0.007 HD28099       17.3       3.18 4.5
2988_01.tab     2 00:20:00 0.007 HD28099       15.8       2.32 4.5
2996_01.tab     2 00:30:00 0.007 HD101177      16.0       2.80 4.5
29_01.tab       2 00:00:30 0.007 HD28099       10.4       2.68 4.5
2_01.tab        2 00:00:30 0.007 HD186427       9.1       3.33 4.5
3000_01.tab     2 00:30:00 0.007 HD28099       16.2       2.50 4.5
3007_01.tab     3 00:45:00 0.007 HD28099       17.0       2.68 4.5
301_01.tab      2 00:30:00 0.007 HD28099       14.9       2.72 4.5
3020_01.tab     2 00:30:00 0.007 HD28099       16.4       2.81 4.5
3028_01.tab     2 00:30:00 0.007 HD28099       16.1       2.97 4.5
3037_01.tab     2 00:30:00 0.007 HD28099       15.2       2.22 4.5
3040_01.tab     2 00:20:00 0.007 HD101177      15.8       1.72 4.5
304_00.tab      4 01:00:00 0.007 HD186427      13.4       2.56 4.5
3060_01.tab     2 00:30:00 0.007 HD186427      16.2       1.95 4.5
3065_01.tab     2 00:30:00 0.007 HD28099       15.3       2.58 4.5
306_01.tab      2 00:08:00 0.007 HD28099       13.8       2.55 4.5
3074_01.tab     3 00:45:00 0.007 HD28099       16.8       2.08 4.5
3085_01.tab     1 00:15:00 0.007 HD28099       15.8       2.15 4.5
308_00.tab      5 00:08:00 0.007 HD28099  -999999.9 -999999.9  4.5
3090_01.tab     2 00:20:00 0.007 HD101177      17.1       3.44 4.5
3096_01.tab     2 00:30:00 0.007 HD186427      16.8       2.19 4.5
30_01.tab       2 00:06:40 0.007 HD28099       10.4       2.18 4.5
310_01.tab      2 00:30:00 0.007 HD28099       15.7       2.87 4.5
3121_01.tab     2 00:30:00 0.007 HD28099       16.4       2.38 4.5
312_01.tab      2 00:20:00 0.007 HD28099       14.4       3.04 4.5
3137_01.tab     1 00:15:00 0.007 HD28099       16.6       1.99 4.5
3151_01.tab     2 00:30:00 0.007 HD186427      16.5       3.11 4.5
3155_01.tab     2 00:30:00 0.007 HD186427      16.0       2.54 4.5
3169_01.tab     3 00:45:00 0.007 HD28099       16.2       1.90 4.5
3170_01.tab     3 00:45:00 0.007 HD186427      16.3       2.82 4.5
3175_01.tab     1 00:15:00 0.007 HD28099       16.0       1.87 4.5
3179_01.tab     2 00:20:00 0.007 HD28099       16.1       2.71 4.5
317_01.tab      2 00:10:00 0.007 HD28099       13.8       2.17 4.5
3181_01.tab     2 00:30:00 0.007 HD28099       15.9       2.17 4.5
3192_00.tab     4 01:00:00 0.007 HD186427      16.5       2.16 4.5
3197_01.tab     2 00:20:00 0.007 HD28099       14.2       2.26 4.5
3198_01.tab     2 00:20:00 0.007 HD28099       13.9       1.84 4.5
31_01.tab       2 00:04:00 0.007 HD186427      11.1       2.80 4.5
3209_00.tab     4 01:00:00 0.007 N/A      -999999.9       2.31 4.5
3214_01.tab     3 00:45:00 0.007 HD186427      15.7       2.89 4.5
3216_01.tab     2 00:30:00 0.007 HD101177      18.0       2.89 4.5
321_01.tab      2 00:08:00 0.007 HD186427      14.0       2.77 4.5
3224_01.tab     3 00:45:00 0.007 HD28099       16.3       3.25 4.5
322_01.tab      2 00:30:00 0.007 HD28099       15.1       3.45 4.5
3248_01.tab     3 00:45:00 0.007 HD28099       16.3       3.32 4.5
3249_01.tab     1 00:10:00 0.007 HD28099       14.7       1.83 4.5
3254_01.tab     2 00:30:00 0.007 HD101177      17.5       4.62 4.5
3255_01.tab     3 00:45:00 0.007 HD28099       16.1       1.67 4.5
3256_01.tab     3 00:45:00 0.007 HD28099       15.9       2.60 4.5
3258_01.tab     3 00:45:00 0.007 HD186427      17.0       1.82 4.5
3262_01.tab     2 00:30:00 0.007 HD186427      15.1       3.00 4.5
3265_01.tab     1 00:12:36 0.007 HD28099       15.6       2.22 4.5
327_01.tab      2 00:20:00 0.007 HD28099       14.9       2.85 4.5
3287_01.tab     3 00:45:00 0.007 HD186427      17.6       1.96 4.5
32_01.tab       5 00:02:30 0.007 HD28099       11.6       2.62 4.5
3306_01.tab     1 00:15:00 0.007 HD186427      16.3       2.39 4.5
3307_01.tab     2 00:30:00 0.007 HD28099       16.9       2.09 4.5
3309_01.tab     2 00:15:00 0.007 HD186427      15.0       1.75 4.5
3311_01.tab     2 00:30:00 0.007 HD28099       15.7       2.70 4.5
3314_01.tab     3 00:45:00 0.007 HD28099       16.5       2.15 4.5
3317_00.tab     3 00:30:00 0.007 HD186427      15.0       4.61 4.5
331_01.tab      2 00:20:00 0.007 HD186427      15.1       3.29 4.5
3320_01.tab     2 00:30:00 0.007 HD186427      17.0       2.57 4.5
332_01.tab      3 00:15:00 0.007 HD28099       14.2       2.77 4.5
3340_01.tab     2 00:30:00 0.007 HD28099       16.3       2.29 4.5
3345_01.tab     2 00:16:00 0.007 HD101177      14.0       2.02 4.5
3349_01.tab     2 00:30:00 0.007 HD28099       16.7       2.80 4.5
335_01.tab      2 00:06:40 0.007 HD28099       13.9       2.90 4.5
3363_01.tab     2 00:30:00 0.007 HD28099       16.2       2.69 4.5
3364_01.tab     2 00:30:00 0.007 HD186427      16.1       2.07 4.5
3365_01.tab     3 00:45:00 0.007 HD28099       16.9       2.89 4.5
3367_01.tab     3 00:45:00 0.007 HD186427      16.0       2.64 4.5
336_01.tab      5 00:05:00 0.007 HD186427      12.0       2.08 4.5
3371_01.tab     3 00:45:00 0.007 HD28099       16.8       2.76 4.5
3375_01.tab     2 00:30:00 0.007 HD28099       16.0       2.22 4.5
3376_00.tab     6 01:10:00 0.007 HD28099  -999999.9 -999999.9  4.5
337_01.tab      3 00:06:00 0.007 HD186427      13.0       2.44 4.5
3385_01.tab     2 00:30:00 0.007 HD28099       16.2       2.31 4.5
3389_01.tab     2 00:30:00 0.007 HD28099       16.2       2.41 4.5
338_01.tab      2 00:02:00 0.007 HD101177      12.7       2.94 4.5
3394_01.tab     2 00:30:00 0.007 HD186427      15.8       2.13 4.5
3395_01.tab     2 00:30:00 0.007 HD28099       15.6       2.64 4.5
339_00.tab      4 00:28:20 0.007 HD101177 -999999.9 -999999.9  4.5
33_01.tab       3 00:03:00 0.007 HD28099       11.8       2.51 4.5
3401_01.tab     3 00:15:00 0.007 HD28099       13.9       1.70 4.5
3406_01.tab     2 00:30:00 0.007 HD28099       17.0       3.09 4.5
3416_01.tab     2 00:20:00 0.007 HD101177      16.9       2.23 4.5
3417_01.tab     2 00:30:00 0.007 HD28099       16.3       2.06 4.5
342_01.tab      2 00:10:00 0.007 HD28099       13.4       2.29 4.5
3430_01.tab     2 00:30:00 0.007 HD28099       16.8       3.02 4.5
3435_01.tab     3 00:45:00 0.007 HD186427      15.8       2.32 4.5
3440_01.tab     3 00:45:00 0.007 HD186427      17.1       2.94 4.5
3443_01.tab     3 00:30:00 0.007 HD186427      15.7       2.12 4.5
3451_01.tab     3 00:45:00 0.007 HD186427      15.0       5.09 4.5
3458_01.tab     1 00:09:11 0.007 HD28099       15.4       2.27 4.5
345_01.tab      3 00:01:30 0.007 HD28099       11.4       2.18 4.5
346_00.tab      7 00:04:30 0.007 N/A      -999999.9 -999999.9  4.5
3474_01.tab     2 00:30:00 0.007 HD186427      15.8       2.05 4.5
348_01.tab      2 00:30:00 0.007 HD186427      13.7       2.88 4.5
3491_01.tab     2 00:30:00 0.007 HD186427      16.4       2.55 4.5
3493_01.tab     2 00:30:00 0.007 HD186427      17.2       2.26 4.5
3498_01.tab     3 00:45:00 0.007 HD28099       16.7       2.47 4.5
349_01.tab      5 00:01:40 0.007 HD186427      11.1       2.70 4.5
34_00.tab       4 00:05:20 0.007 N/A      -999999.9 -999999.9  4.5
3507_01.tab     2 00:30:00 0.007 HD28099       17.2       3.60 4.5
3511_01.tab     2 00:30:00 0.007 HD28099       15.5       2.22 4.5
3526_01.tab     3 00:45:00 0.007 HD28099       17.0       2.95 4.5
3527_01.tab     2 00:30:00 0.007 HD28099       16.4       2.01 4.5
352_00.tab      4 00:20:00 0.007 N/A      -999999.9 -999999.9  4.5
3533_01.tab     2 00:20:00 0.007 HD28099       15.1       2.02 4.5
3534_01.tab     2 00:30:00 0.007 HD28099       16.8       2.40 4.5
3536_01.tab     3 00:45:00 0.007 HD28099       16.6       2.34 4.5
353_00.tab      4 00:40:00 0.007 N/A      -999999.9 -999999.9  4.5
3542_01.tab     2 00:30:00 0.007 HD28099       17.0       3.47 4.5
3545_01.tab     2 00:33:20 0.007 HD101177      17.2       2.93 4.5
3546_01.tab     3 00:45:00 0.007 HD28099       17.5       2.72 4.5
354_00.tab      7 00:07:00 0.007 HD28099  -999999.9 -999999.9  4.5
355_01.tab      2 00:20:00 0.007 HD28099       14.4       2.29 4.5
3563_00.tab     5 00:49:23 0.007 HD28099  -999999.9 -999999.9  4.5
3566_01.tab     1 00:15:00 0.007 HD28099       15.9       2.12 4.5
3567_01.tab     3 00:45:00 0.007 HD28099       14.8       1.96 4.5
3575_01.tab     3 00:45:00 0.007 HD28099       16.2       2.91 4.5
3576_01.tab     1 00:15:00 0.007 HD28099       16.1       2.11 4.5
3579_01.tab     2 00:30:00 0.007 HD28099       17.0       1.91 4.5
3581_01.tab     3 00:45:00 0.007 HD28099       15.8       2.39 4.5
3587_01.tab     2 00:30:00 0.007 HD28099       16.8       2.61 4.5
358_01.tab      2 00:30:00 0.007 HD186427      13.6       2.47 4.5
3592_01.tab     2 00:20:00 0.007 HD28099       15.7       1.91 4.5
359_01.tab      2 00:20:00 0.007 HD28099       13.9       2.96 4.5
35_01.tab       2 00:04:00 0.007 HD101177      12.7       2.35 4.5
360_01.tab      3 00:04:30 0.007 HD28099       12.2       2.46 4.5
3611_00.tab     4 01:00:00 0.007 HD28099  -999999.9 -999999.9  4.5
3627_01.tab     2 00:30:00 0.007 HD28099       16.4       2.30 4.5
3628_01.tab     2 00:30:00 0.007 HD28099       15.7       2.09 4.5
3630_01.tab     2 00:30:00 0.007 HD186427      17.1       3.02 4.5
3635_01.tab     3 00:45:00 0.007 HD186427      16.4       1.88 4.5
3636_01.tab     2 00:30:00 0.007 HD28099       15.9       1.88 4.5
363_01.tab      3 00:22:30 0.007 HD28099       13.9       2.70 4.5
3640_01.tab     3 00:30:00 0.007 HD186427      15.7       2.31 4.5
3642_01.tab     2 00:30:00 0.007 HD28099       15.2       2.58 4.5
3645_01.tab     3 00:45:00 0.007 HD28099       16.1       2.54 4.5
3647_01.tab     2 00:30:00 0.007 HD28099       16.4       2.89 4.5
3654_01.tab     1 00:15:00 0.007 HD28099       16.0       1.90 4.5
3658_01.tab     2 00:30:00 0.007 HD28099       16.3       2.10 4.5
365_01.tab      3 00:45:00 0.007 HD186427      14.3       3.07 4.5
3669_01.tab     2 00:30:00 0.007 HD186427      15.7       2.18 4.5
366_01.tab      2 00:15:00 0.007 HD28099       14.1       3.23 4.5
3670_01.tab     2 00:30:00 0.007 HD28099       15.8       2.78 4.5
3674_01.tab     2 00:20:00 0.007 HD28099       15.2       2.22 4.5
3678_01.tab     2 00:30:00 0.007 HD28099       16.2       2.09 4.5
3684_01.tab     2 00:20:00 0.007 HD101177      15.4       1.94 4.5
3686_01.tab     2 00:30:00 0.007 HD28099       15.7       2.59 4.5
3687_01.tab     3 00:45:00 0.007 HD186427      15.9       2.97 4.5
3700_01.tab     2 00:30:00 0.007 HD186427      16.1       2.48 4.5
3701_01.tab     2 00:30:00 0.007 HD28099       17.7       2.99 4.5
3704_01.tab     2 00:30:00 0.007 HD101177      16.2       2.43 4.5
3710_01.tab     2 00:30:00 0.007 HD28099       16.0       2.40 4.5
3712_01.tab     2 00:06:00 0.007 HD28099       13.8       2.06 4.5
3713_01.tab     3 00:45:00 0.007 HD186427      15.7       3.03 4.5
371_00.tab      7 00:31:00 0.007 N/A      -999999.9 -999999.9  4.5
372_01.tab      3 00:02:15 0.007 HD28099       11.6       2.43 4.5
3730_01.tab     2 00:30:00 0.007 HD28099       15.6       2.44 4.5
3734_01.tab     3 00:45:00 0.007 HD186427      17.1       2.87 4.5
3737_01.tab     3 00:15:00 0.007 HD28099       14.2       1.46 4.5
3744_01.tab     2 00:30:00 0.007 HD28099       15.2       1.96 4.5
374_01.tab      3 00:30:00 0.007 HD28099       13.1       2.92 4.5
3759_01.tab     2 00:30:00 0.007 HD28099       15.6       2.53 4.5
375_01.tab      2 00:02:00 0.007 HD101177      12.6       3.42 4.5
3762_01.tab     1 00:15:00 0.007 HD28099       16.0       2.22 4.5
3767_01.tab     2 00:20:00 0.007 HD101177      14.7       2.26 4.5
376_01.tab      2 00:15:00 0.007 HD28099       14.5       2.59 4.5
3775_01.tab     2 00:30:00 0.007 HD126053      17.4       3.08 4.5
377_01.tab      5 00:10:00 0.007 HD186427      13.0       2.85 4.5
3782_01.tab     2 00:30:00 0.007 HD186427      15.9       2.39 4.5
3788_01.tab     2 00:30:00 0.007 HD101177      15.5       2.61 4.5
378_01.tab      3 00:45:00 0.007 HD28099       14.2       2.51 4.5
3792_01.tab     2 00:30:00 0.007 HD28099       15.9       1.85 4.5
3796_01.tab     2 00:30:00 0.007 HD186427      16.2       2.68 4.5
379_00.tab      6 00:49:20 0.007 N/A      -999999.9 -999999.9  4.5
37_00.tab       4 00:06:00 0.007 N/A      -999999.9       2.22 4.5
3800_01.tab     3 00:45:00 0.007 HD101177      16.7       1.53 4.5
3809_01.tab     3 00:45:00 0.007 HD186427      16.9       2.74 4.5
