,xsectmin,satno,diameter,mass,span,cosparId,xsectavg,name,vimpelId,objectClass,depth,height,shape,xsectmax,width
11210,attributes,,,,,,,,,,,,,,
11211, None, 37335, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11212, None, 37334, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11213, None, 33819, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11214, None, 37333, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11215, None, 37332, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11216, None, 37331, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11217, None, 37330, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11218, None, 37329, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11219, None, 37328, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11220, None, 37327, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11221, None, 37326, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11222, None, 37325, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11223, None, 37324, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11224, None, 37323, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11225, None, 37322, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11226, None, 37321, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11227, None, 37320, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11228, None, 37319, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11229, None, 37318, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11230, None, 37317, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11231, None, 37316, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11232, None, 37315, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11233, None, 37314, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11234, None, 37313, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11235, None, 37312, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11236, None, 37311, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11237, None, 37310, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11238, None, 33818, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11239, None, 37309, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11240, None, 37308, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11241, None, 37307, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11242, None, 37306, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11243, None, 37305, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11244, None, 37304, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11245, None, 37303, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11246, None, 37302, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11247, None, 37301, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11248, None, 37300, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11249, None, 37299, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11250, None, 37298, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11251, None, 37297, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11252, None, 37296, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11253, None, 37295, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11254, None, 37294, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11255, None, 37293, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11256, None, 37292, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11257, None, 37291, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11258, None, 37290, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11259, None, 37289, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11260, None, 37288, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11261, None, 37287, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11262, None, 37286, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11263, None, 33817, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11264, None, 37285, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11265, None, 37284, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11266, None, 37283, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11267, None, 37282, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11268, None, 37281, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11269, None, 37280, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11270, None, 37279, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11271, None, 37278, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11272, None, 37277, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11273, None, 37276, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11274, None, 37275, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11275, None, 37274, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11276, None, 37273, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11277, None, 37272, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11278, None, 37271, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11279, None, 37270, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11280, None, 37269, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11281, None, 37268, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11282, None, 37133, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11283, None, 37132, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11284, None, 37131, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11285, None, 37130, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11286, None, 37129, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11287, None, 37128, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11288, None, 33816, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11289, None, 37127, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11290, None, 37126, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11291, None, 37125, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11292, None, 37124, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11293, None, 37123, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11294, None, 37122, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11295, None, 37121, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11296, None, 37120, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11297, None, 37119, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11298, None, 37118, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11299, None, 37117, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11300, None, 37116, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11301, None, 37115, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11302, None, 37114, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11303, None, 37113, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11304, None, 37112, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11305, None, 37111, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11306, None, 37110, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11307, None, 37109, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11308, None, 37108, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11309, None, 37107, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11310, None, 37106, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11311,attributes,,,,,,,,,,,,,,
11312, None, 36476, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11313, None, 36475, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11314, None, 33811, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11315, None, 36474, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11316, None, 36473, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11317, None, 36472, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11318, None, 36471, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11319, None, 36470, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11320, None, 36469, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11321, None, 36468, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11322, None, 36467, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11323, None, 36466, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11324, None, 36465, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11325, None, 36464, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11326, None, 36463, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11327, None, 36462, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11328, None, 36461, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11329, None, 36460, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11330, None, 36459, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11331, None, 36458, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11332, None, 36457, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11333, None, 36456, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11334, None, 36455, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11335, None, 36454, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11336, None, 36453, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11337, None, 36452, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11338, None, 36451, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11339, None, 33810, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11340, None, 36450, None, 1.0, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11341, None, 36449, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11342, None, 36448, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11343, None, 36447, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11344, None, 36446, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11345, None, 36445, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11346, None, 36444, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11347, None, 36443, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11348, None, 36442, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11349, None, 36441, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11350, None, 36440, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11351, None, 36439, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11352, None, 36438, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11353, None, 36437, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11354, None, 36436, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11355, None, 36435, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11356, None, 36434, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11357, None, 36433, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11358, None, 36432, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11359, None, 36431, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11360, None, 36430, None, 1.0, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11361, None, 36429, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11362, None, 36428, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11363, None, 36427, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11364, None, 33809, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11365, 4.5238934211693, 22676, 2.4, 1421.21, 6.57,1993, 14.6461049510356, Cosmos 3 second stage (S3) (Cosmos 3M (11K65M)), None, Rocket Body, None, 6.57, Cyl, 16.4041286170921, None
11366, None, 36426, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11367, None, 36425, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11368, None, 36424, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11369, None, 36423, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11370, None, 36422, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11371, None, 36421, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11372, None, 36420, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11373, None, 36419, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11374, None, 36388, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11375, None, 36387, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11376, None, 36386, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11377, None, 36385, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11378, None, 36384, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11379, None, 36383, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11380, None, 36382, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11381, None, 36381, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11382, None, 36380, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11383, None, 36379, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11384, None, 36378, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11385, None, 36377, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11386, None, 36376, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11387, None, 36375, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11388, None, 36374, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11389, None, 36373, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11390, None, 33808, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11391, None, 36372, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11392, None, 36371, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11393, None, 36370, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11394, None, 36369, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11395, None, 36368, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11396, None, 36367, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11397, None, 36366, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11398, None, 36079, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11399, None, 36078, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11400, None, 36077, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11401, None, 36076, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11402, None, 36075, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11403, None, 36074, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11404, None, 36073, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11405, None, 36072, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11406, None, 36071, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11407, None, 36070, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11408, None, 36069, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11409, None, 36068, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11410, None, 36067, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11411, None, 36066, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11412,attributes,,,,,,,,,,,,,,
11413, None, 35889, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11414, None, 35888, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11415, None, 35887, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11416, None, 33803, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11417, None, 35886, None, 1.0, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11418, None, 35885, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11419, None, 35884, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11420, None, 35883, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11421, None, 35882, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11422, None, 35881, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11423, None, 35880, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11424, None, 35879, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11425, None, 35843, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11426, None, 35842, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11427, None, 35841, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11428, None, 35840, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11429, None, 35839, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11430, None, 35838, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11431, None, 35837, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11432, None, 35836, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11433, None, 35835, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
11434, None, 35834, None, None, None,1993, None, Cosmos-2251 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
